date,district,actual_m3
2024-10-23,Тулунский район,52.036956
2024-10-23,Усольский район,116.070446
2024-10-23,Усть-Удинский район,2.567892
2024-10-23,Черемховский район,70.653013
2024-10-23,Шелеховский район,62.554965
2024-10-23,Эхирит-Булагатский район,19.944188
2024-10-24,Аларский район,8.228274
2024-10-24,Ангарский ГО,188.729652
2024-10-24,Балаганский район,4.169162
2024-10-24,Баяндаевский район,10.947748
2024-10-24,Бодайбинский район,7.205674
2024-10-24,Боханский район,8.227560
2024-10-24,Жигаловский район,5.497215
2024-10-24,Заларинский район,11.886094
2024-10-24,Зиминский район,35.580609
2024-10-24,Иркутский район,172.655988
2024-10-24,Казачинско-Ленский район,9.469986
2024-10-24,Качугский район,3.463207
2024-10-24,Куйтунский район,15.167955
2024-10-24,Левый берег,351.858272
2024-10-24,МО Саянск,24.568334
2024-10-24,Ольхонский район,8.262621
2024-10-24,Осинский район,5.830128
2024-10-24,Правый берег,284.834105
2024-10-24,Слюдянский район,24.975252
2024-10-24,Тулунский район,53.924236
2024-10-24,Усольский район,120.263578
2024-10-24,Усть-Удинский район,3.583746
2024-10-24,Черемховский район,59.390577
2024-10-24,Шелеховский район,61.461225
2024-10-24,Эхирит-Булагатский район,18.939221
2024-10-25,Аларский район,7.089001
2024-10-25,Ангарский ГО,220.112888
2024-10-25,Балаганский район,4.759082
2024-10-25,Баяндаевский район,10.507947
2024-10-25,Бодайбинский район,7.795018
2024-10-25,Боханский район,5.186971
2024-10-25,Жигаловский район,7.659730
2024-10-25,Заларинский район,8.659977
2024-10-25,Зиминский район,33.151496
2024-10-25,Иркутский район,186.040354
2024-10-25,Казачинско-Ленский район,10.513142
2024-10-25,Качугский район,7.739571
2024-10-25,Куйтунский район,7.703357
2024-10-25,Левый берег,377.905515
2024-10-25,МО Саянск,32.949054
2024-10-25,Нукутский район,11.464255
2024-10-25,Ольхонский район,3.122339
2024-10-25,Осинский район,10.271074
2024-10-25,Правый берег,307.168687
2024-10-25,Слюдянский район,33.089812
2024-10-25,Тулунский район,44.609875
2024-10-25,Усольский район,108.439979
2024-10-25,Усть-Удинский район,3.746069
2024-10-25,Черемховский район,65.966756
2024-10-25,Шелеховский район,66.135075
2024-10-25,Эхирит-Булагатский район,11.646831
2024-10-26,Аларский район,14.157257
2024-10-26,Ангарский ГО,112.213921
2024-10-26,Бодайбинский район,7.284977
2024-10-26,Боханский район,7.679700
2024-10-26,Заларинский район,6.617634
2024-10-26,Зиминский район,42.317294
2024-10-26,Иркутский район,205.469506
2024-10-26,Казачинско-Ленский район,12.009622
2024-10-26,Куйтунский район,9.961167
2024-10-26,Левый берег,356.178461
2024-10-26,МО Саянск,23.739104
2024-10-26,Ольхонский район,7.574411
2024-10-26,Осинский район,10.090312
2024-10-26,Правый берег,257.948164
2024-10-26,Слюдянский район,26.860072
2024-10-26,Тулунский район,39.592667
2024-10-26,Усольский район,89.960295
2024-10-26,Черемховский район,43.456331
2024-10-26,Шелеховский район,42.149998
2024-10-26,Эхирит-Булагатский район,10.855253
2024-10-27,Аларский район,5.578158
2024-10-27,Ангарский ГО,106.492205
2024-10-27,Бодайбинский район,8.916392
2024-10-27,Боханский район,15.878766
2024-10-27,Заларинский район,1.331027
2024-10-27,Зиминский район,27.447713
2024-10-27,Иркутский район,194.754843
2024-10-27,Казачинско-Ленский район,11.293753
2024-10-27,Качугский район,6.968901
2024-10-27,Куйтунский район,14.623935
2024-10-27,Левый берег,340.404092
2024-10-27,МО Саянск,25.846890
2024-10-27,Ольхонский район,7.118654
2024-10-27,Осинский район,6.126760
2024-10-27,Правый берег,267.197841
2024-10-27,Слюдянский район,24.455606
2024-10-27,Тулунский район,34.991577
2024-10-27,Усольский район,96.967320
2024-10-27,Черемховский район,39.817899
2024-10-27,Шелеховский район,68.548948
2024-10-27,Эхирит-Булагатский район,11.089787
2024-10-28,Аларский район,13.926193
2024-10-28,Ангарский ГО,200.334681
2024-10-28,Балаганский район,4.901304
2024-10-28,Баяндаевский район,10.834019
2024-10-28,Бодайбинский район,11.854137
2024-10-28,Боханский район,5.454271
2024-10-28,Жигаловский район,7.031477
2024-10-28,Заларинский район,10.576581
2024-10-28,Зиминский район,41.094814
2024-10-28,Иркутский район,211.866675
2024-10-28,Казачинско-Ленский район,10.307864
2024-10-28,Качугский район,4.581357
2024-10-28,Куйтунский район,6.158675
2024-10-28,Левый берег,397.520559
2024-10-28,МО Саянск,32.238904
2024-10-28,Нукутский район,8.230859
2024-10-28,Ольхонский район,9.027713
2024-10-28,Осинский район,17.354456
2024-10-28,Правый берег,310.493122
2024-10-28,Слюдянский район,34.048926
2024-10-28,Тулунский район,52.715346
2024-10-28,Усольский район,121.653432
2024-10-28,Усть-Удинский район,4.518319
2024-10-28,Черемховский район,48.460194
2024-10-28,Шелеховский район,62.640942
2024-10-28,Эхирит-Булагатский район,14.244595
2024-10-29,Аларский район,17.052187
2024-10-29,Ангарский ГО,182.140979
2024-10-29,Балаганский район,3.172401
2024-10-29,Баяндаевский район,10.924299
2024-10-29,Бодайбинский район,7.673908
2024-10-29,Боханский район,6.242781
2024-10-29,Жигаловский район,3.987493
2024-10-29,Заларинский район,12.092522
2024-10-29,Зиминский район,43.524172
2024-10-29,Иркутский район,185.506337
2024-10-29,Казачинско-Ленский район,11.517371
2024-10-29,Куйтунский район,9.036672
2024-10-29,Левый берег,370.432160
2024-10-29,МО Саянск,24.098098
2024-10-29,Нукутский район,3.485803
2024-10-29,Ольхонский район,1.772028
2024-10-29,Осинский район,10.543989
2024-10-29,Правый берег,284.463547
2024-10-29,Слюдянский район,31.698593
2024-10-29,Тулунский район,44.193937
2024-10-29,Усольский район,101.659471
2024-10-29,Усть-Удинский район,6.371837
2024-10-29,Черемховский район,36.714418
2024-10-29,Шелеховский район,59.821795
